cod_localidad,id_provincia,id_departamento,Observaciones,categoría,subcategoria,provincia,localidad,nombre,domicilio,piso,código postal,cod_area,número de teléfono,mail,web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monumento Antiguo Recinto Del Congreso Nacional,Balcarce 139,s/d,C1064AAC,11.0,4331 5147,s/d,s/d,-34.6093,-58.3708,Localización precisa,s/d,DNPyM,Nacional,1975,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De La Historia Del Traje,Chile 832,s/d,C1098AAR,11.0,4343 8427,s/d,s/d,-34.6163,-58.3779,Localización precisa,s/d,DNPyM,Nacional,1976,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo General Belgrano,Saráchaga 4906,s/d,C1407EGP,11.0,4671 6464,s/d,s/d,-34.6332,-58.4944,Localización precisa,s/d,DNPyM,Privada,1984,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Penitenciario Argentino Antonio Ballvé,Humberto 1° 378,s/d,C1103ACH,11.0,4361 0917 INT. 107,s/d,s/d,-34.6244,-58.4511,Localización precisa,s/d,DNPyM,Nacional,1984,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De Cera,Dr. Enrique del Valle Iberlucea 1261,s/d,C1160ABM,11.0,4301 1497,s/d,s/d,-34.6391,-58.362,Localización precisa,s/d,DNPyM,Privada,1984,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Sacro María Antonia De San José - Santa Casa De Ejercicios Espirituales,Avda. Independencia 1190,s/d,C1099AAY,11.0,4304 0984,s/d,s/d,-34.6177,-58.3828,Localización precisa,s/d,DNPyM,Privada,1987,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Esculturas Luis Perlotti,Pujol 644,s/d,C1405ALD,11.0,4431 2825,s/d,s/d,-34.615,-58.4482,Localización precisa,s/d,DNPyM,Municipal,1994,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Patología De La Universidad De Buenos Aires,J.E.Uriburu 950,s/d,C1114AAD,11.0,4508 3602,s/d,s/d,-34.597653,-58.39907,Localización precisa,s/d,DNPyM,Nacional,1998,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino Del Títere,Piedras 905,s/d,C1070AAS,11.0,4304 4376,sarahbianchi@museoargdeltitere.com.ar,s/d,-34.6186,-58.3773,Localización precisa,s/d,DNPyM,Privada,2000,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Houssay De Historia De La Ciencia Y La Tecnología,Paraguay 2155,s/d,C1121ABG,11.0,5950 9602 INT. 2104,s/d,s/d,-34.598317,-58.398223,Localización precisa,s/d,DNPyM,Nacional,2001,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Casa Taller Celia Chevalier,Irala 1162,s/d,C1164ACB,11.0,4302 2337,s/d,s/d,-34.639254,-58.366314,Localización precisa,s/d,DNPyM,Privada,2002,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Las Escuelas,Montevideo 950,s/d,C1019ABT,11.0,4129 1000 INT. 7040,s/d,s/d,-34.597883,-58.389786,Localización precisa,s/d,DNPyM,Municipal,2006,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Emigración Gallega En La Argentina,Chacabuco 955,s/d,C1069AAS,11.0,4362 5963,s/d,s/d,-34.619157,-58.375914,Localización precisa,s/d,DNPyM,Privada,2007,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Tiro Federal Argentino,Avda. del Libertador 6935,s/d,C1429BMC,11.0,4782 4000,s/d,s/d,-34.548401,-58.455216,Localización precisa,s/d,DNPyM,Privada,2007,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Monte De Piedad,Avda. Boedo 870,s/d,C1218AAR,11.0,4931 8204,s/d,s/d,-34.623257,-58.416021,Localización precisa,s/d,DNPyM,Municipal,2007,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo San Telmo,Humberto 1° 340,s/d,C1103ACH,11.0,4361 1168,s/d,s/d,-34.620693,-58.370486,Localización precisa,s/d,DNPyM,Privada,2009,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Argentino De Ciencias Naturales Bernardino Rivadavia,Avda. Ángel gallardo 490,s/d,C1405DJR,11.0,4982 0306,info@macn.gov.ar,s/d,-34.6048,-58.4377,Localización precisa,s/d,DNPyM,Nacional,1823,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Nacional,Defensa 1600,s/d,C1143AAH,11.0,4307 3157,s/d,s/d,-34.6266,-58.3709,Localización precisa,s/d,DNPyM,Nacional,1891,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Policial,San Martín 353,s/d,C1004AAG,11.0,4394 6857,s/d,s/d,-34.6038,-58.3738,Localización precisa,s/d,DNPyM,Nacional,1899,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Fármacobotánica Juan A. Domínguez,Junín 956,s/d,C1113AAD,11.0,4964 8235,secretaria@farmacobotanica.org.ar,s/d,-34.5975,-58.3975,Localización precisa,s/d,DNPyM,Nacional,1900,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Tecnológico Ing. Eduardo Latzina,Avda. Paseo Colón 650,s/d,C1063ACT,11.0,4331 6865,otokrause@impsat1.com.ar,s/d,-34.6153,-58.3689,Localización precisa,s/d,DNPyM,Municipal,1913,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco - Sede Palacio Noel,Suipacha 1422,s/d,C1011ACF,11.0,4326 3396,s/d,s/d,-34.590876,-58.380079,Localización precisa,s/d,DNPyM,Gobierno de la Ciudad,1922,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernández Blanco,Suipacha 1422,s/d,C1011ACF,11.0,4326 3396,s/d,s/d,-34.5912,-58.3801,Localización precisa,s/d,DNPyM,Municipal,1922,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Postal Y Telegráfico,José Aarón Salmun Feijoo 555,s/d,C1274AGE,11.0,4302 3104,s/d,s/d,-34.63914,-58.378851,Localización precisa,s/d,DNPyM,Nacional,1928,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Geográfico Dr. Juan B. Terán Y Museo De Ciencias Naturales Ángel Gallardo,Catamarca 2099,s/d,C1246AAQ,11.0,4941 3777 INT. 220,s/d,s/d,-34.6342,-58.4013,Localización precisa,s/d,DNPyM,Municipal,1929,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martín,Avda. Pedro de Mendoza 1835,s/d,C1169AAC,11.0,4301 1080,museoquinquela@yahoo.com.ar ,s/d,-34.6393,-58.3615,Localización precisa,s/d,DNPyM,Municipal,1936,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Instituto Nacional De Estudios De Teatro,Avda. Córdoba 1199,s/d,C1055AAB,11.0,4816 7212 INT. 179,s/d,s/d,-34.5991,-58.384,Localización precisa,s/d,DNPyM,Nacional,1936,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional De Arte Decorativo,Av. del Libertador 1902,s/d,C1425AAS,11.0,4801 8248,museo@mnad.org,s/d,-34.582,-58.4015,Localización precisa,s/d,DNPyM,Nacional,1937,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco Central De La República Argentina Dr. José Evaristo Uriburu,San Martín 216,s/d,C1004AAF,11.0,4348 3882,museo@bcra.gov.ar,s/d,-34.6055,-58.3737,Localización precisa,s/d,DNPyM,Nacional,1941,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Sadaic Vicente López Y Planes,Lavalle 1547,s/d,C1048AAK,11.0,4379 8600 INT. 8539,s/d,www.sadaic.org.ar,-34.6029,-58.3887,Localización precisa,s/d,DNPyM,Privada,1962,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Arte Español Enrique Larreta,Juramento 2291,s/d,C1428DNK,11.0,4783 2640,museolarreta@infovia.com.ar,s/d,-34.5614,-58.4556,Localización precisa,s/d,DNPyM,Municipal,1962,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Escuela Museo De Bellas Artes Gral. Urquiza,Yerbal 2370,s/d,C1406GKB,11.0,4612 0566,s/d,s/d,-34.6275,-58.4627,Localización precisa,s/d,DNPyM,Municipal,1963,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Buque Museo Fragata A.R.A. Presidente Sarmiento,Puerto Madero. dique 3,s/d,1104,11.0,4334 9386,s/d,www.ara.mil.ar,-34.609,-58.3656,Localización precisa,s/d,DNPyM,Nacional,1964,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Roca - Instituto De Investigaciones Históricas,Vicente López 2220,s/d,C1128ACJ,11.0,4803 2798,s/d,s/d,-34.5876,-58.3954,Localización precisa,s/d,DNPyM,Nacional,1964,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Y Numismático Del Banco De La Nación Argentina,Bartolomé Mitre 326,s/d,C1036AAF,11.0,4347 6277,s/d,s/d,-34.6066,-58.3712,Localización precisa,s/d,DNPyM,Nacional,1966,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Judío De Buenos Aires Dr. Salvador Kibrick,Libertad 769,s/d,C1012AAO,11.0,4123 0102,museojudio@fundacionjudaica.net,s/d,-34.5996,-58.384,Localización precisa,s/d,DNPyM,Privada,1967,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Farmacia Dra. Rosa D'Alessio De Carnevale Bonino,Junín 956,s/d,C1113AAD,11.0,4964 8200 INT. 8339,s/d,s/d,-34.5978,-58.3975,Localización precisa,s/d,DNPyM,Nacional,1970,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Y Centro De Estudios Históricos Ferroviarios,Avda. del Libertador San Martín 405,s/d,C1001ABE,11.0,4318 3343,museoferroviario@dnsbe.gov.ar,s/d,-34.59,-58.3795,Localización precisa,s/d,DNPyM,Nacional,1971,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Afip,Hipólito Irigoyen 370 pb,s/d,C1086AAD,11.0,4347 2396,museo@afip2.gov.ar,s/d,-34.6089,-58.3717,Localización precisa,s/d,DNPyM,Nacional,1974,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Telecomunicaciones,Sarmiento 151,s/d,C1041AAC,11.0,4347 9461,museo@secom.gov.ar,s/d,-34.6041,-58.3687,Localización precisa,s/d,DNPyM,Nacional,1978,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Y Centro De Estudios Históricos De La Facultad De Odontología De Bs. As. Profesor Dr. Orestes Walter Siutti,Marcelo T. de Alvear 2142,s/d,C1122AAH,11.0,4964 1271,s/d,s/d,-34.597304,-58.398227,Localización precisa,s/d,DNPyM,Nacional,1980,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,s/d,C1426BJN,11.0,4783 6554,museo@bibapl.edu.ar,s/d,-34.5666,-58.4462,Localización precisa,s/d,DNPyM,Nacional,1981,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,s/d,C1024AAO,11.0,4801 0081 INT. 137,comunicacioninstitucional@colegio-escribanos.org.ar,s/d,-34.5914,-58.3915,Localización precisa,s/d,DNPyM,Privada,1981,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Manoblanca,Tabaré 1371,s/d,C1437FHG,11.0,4918 9448,s/d,s/d,-34.651063,-58.423712,Localización precisa,s/d,DNPyM,Privada,1983,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Archivo Y Museo Históricos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,s/d,C1041AAH,11.0,4331 1775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo,-34.6043,-58.3719,Localización precisa,s/d,DNPyM,Provincial,1984,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico De La Gendarmería Nacional,Avda. Presidente Ramón S. Castillo 788 (Avda. Pres. Ramón S Castillo y Prefectura Naval (ex calle 8),s/d,C1104AMT,11.0,4310 2642,s/d,s/d,-34.58028,-58.375036,Localización precisa,s/d,DNPyM,Nacional,1985,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Participativo De Ciencias,"Junín 1930, 1° Centro Cultural Recoleta",s/d,C1113AAX,11.0,4806 3456,info@mpc.org.ar,s/d,-34.5871,-58.3918,Localización precisa,s/d,DNPyM,Privada,1988,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De Ciencia Y Técnica,Las Heras 2214,s/d,C1127AAR,11.0,804 3340,s/d,s/d,-34.5885,-58.396,Localización precisa,s/d,DNPyM,Nacional,1991,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Xul Solar,Laprida 1212,s/d,C1425EKF,11.0,4824 3302,xulsolar@ciudad.com.ar,s/d,-34.5948,-58.4078,Localización precisa,s/d,DNPyM,Privada,1993,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Primer Museo Histórico Ernesto Che Guevara,Rojas 129,s/d,C1405AAC,11.0,4903 3285,s/d,s/d,-34.61894,-58.442026,Localización precisa,s/d,DNPyM,Municipal,1996,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Del Patrimonio Del Palacio De Las Aguas Corrientes,Riobamba 750,s/d,C1025ABP,11.0,6319 1104,s/d,s/d,-34.600313,-58.394982,Localización precisa,s/d,DNPyM,Nacional,1996,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Evita - Instituto Nacional Eva Perón De Investigaciones Históricas,Lafinur 2988,s/d,C1425FAB,11.0,4807 0306,s/d,s/d,-34.580678,-58.414657,Localización precisa,s/d,DNPyM,Nacional,2002,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Iser,Ramos Mejia 1398,s/d,C1104AJN,11.0,4313 3427,s/d,s/d,-34.603018,-58.433882,Localización precisa,s/d,DNPyM,Nacional,2004,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Histórico Vecinal De Flores Blanca Angélica Gandini,Avda. Nazca 371,s/d,C1406AJC,11.0,4611 2607,s/d,s/d,-34.627719,-58.470875,Localización precisa,s/d,DNPyM,Privada,2004,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo De La Deuda Externa,José E. Uriburu 781,s/d,C1027AAO,11.0,4370 6105,s/d,s/d,-34.599955,-58.398539,Localización precisa,s/d,DNPyM,Nacional,2005,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Museo Anconetani Del Acordeón - Musa,Guevara 492/ 478,s/d,C1427BRJ,11.0,4553 9440,s/d,s/d,-34.586478,-58.451672,Localización precisa,s/d,DNPyM,Privada,2005,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colección De Arte Amalia Lacroze De Fortabat,Olga Cossettini 141,s/d,C1107CCC,11.0,4310 6600,s/d,s/d,-34.599619,-58.364956,Localización precisa,s/d,DNPyM,Privada,2008,2017
2000010,2,2000,s/d,Espacios de Exhibición Patrimonial,Museos,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Muhu - Museo Del Humor,Av. de los Italianos 851,s/d,C1107BLF,11.0,4516 0944,s/d,s/d,-34.605057,-58.361448,Localización precisa,s/d,DNPyM,Gobierno de la Ciudad,2012,2017
14098010,14,14098,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Achiras,Museo Del Desierto,General Cabrera S/N,s/d,X5833BJC,3582.0,495 370,s/d,s/d,-33.179419,-64.994435,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
14014010,14,14014,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alberdi,Museo Anatómico Dr. Pedro Ara,Chubut 419 - Alberdi,s/d,X5800XAA,351.0,433 7024,s/d,s/d,-31.4047,-64.2021,Localización precisa,s/d,DNPyM,Nacional,1878,2017
14147010,14,14147,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Casa Taller Gabriel Dubois,Gabriel Dubois 343,s/d,X5186NPG,s/d,s/d,s/d,s/d,-31.654552,-64.430603,Localización precisa,s/d,DNPyM,s/d,s/d,2017
14147010,14,14147,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Manuel De Falla,Avda. Carlos Pellegrini 1011,s/d,X5186NKN,547.0,429 292,s/d,s/d,-31.654552,-64.430603,Localización precisa,s/d,DNPyM,Municipal,1970,2017
14147010,14,14147,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Alta Gracia,Museo Nacional De La Estancia Jesuítica De Alta Gracia Y Casa Del Virrey Liniers,"Av. Padre Viera 41, Esq. Solares",s/d,X5186XAE,3547.0,421 303,direccion@museoliniers.org.ar,www.museoliniers.org.ar/,-31.654552,-64.430603,Localización precisa,s/d,DNPyM,Nacional,1977,2017
14140020,14,14140,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Altos de Chipion,Museo Municipal De Historia Y Ciencias Naturales Los Sanavirones De Altos De Chipión,Luchini 605,s/d,X2417ALG,3562.0,493 109,s/d,s/d,-30.958806,-62.337899,Localización precisa,s/d,DNPyM,Municipal,1905,2017
14140030,14,14140,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Arroyito,Museo Histórico Municipal José Domingo Mercado,Antigua Comisaría de la Ciudad,s/d,X2432EGI,s/d,s/d,s/d,s/d,-31.421835,-63.050344,Localización precisa,s/d,DNPyM,Municipal,2007,2017
14140040,14,14140,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Balnearia,Museo Histórico Municipal San José Estación Balnearia,Ex Estación del Ferrocarril Belgrano,s/d,X5141AGA,3563.0,420 876,s/d,s/d,-31.013161,-62.66711,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
14182060,14,14182,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Municipal De Bellas Artes Walter De Navazio,General Paz 48,s/d,X2550DYB,3534.0,426 488,s/d,s/d,-32.630306,-62.689621,Localización precisa,s/d,DNPyM,Municipal,1960,2017
14182060,14,14182,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Histórico Regional Sgto. Lorenzo De Lara,General Paz 48,s/d,X2550DYB,3534.0,426 488,tulio@southlink.com.ar,s/d,-32.630306,-62.689621,Localización precisa,s/d,DNPyM,Municipal,1977,2017
14182060,14,14182,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Atelier Carlos López Álvarez,Hipólito Irigoyen 710,s/d,X2550AGP,3534.0,424 416,s/d,s/d,-32.632662,-62.695784,Localización precisa,s/d,DNPyM,Privada,2007,2017
14112010,14,14112,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cerro Colorado,Reserva Natural Y Cultural Cerro Colorado Museo Arqueológico,Calle Pública S/N,s/d,X5244AEB,s/d,s/d,s/d,s/d,-30.09907,-63.932798,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
14021050,14,14021,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Colonia Caroya,Estancia Jesuítica De Caroya,Ruta E 66 S/N,s/d,X5223AVH,3525.0,462 300,s/d,s/d,-31.019686,-64.066709,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
14014010,14,14014,s/d,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Obispo Fray José Antonio De San Alberto,Caseros 124,s/d,X5000AHD,351.0,434 1616,s/d,s/d,-31.4177,-64.1869,Localización precisa,s/d,DNPyM,Privada,s/d,2017
